id_municipio,nom_municipio,nom_estado,fecha_registro,robos,secuestros,grado
20412,Santa María Guienagati,Oaxaca,2025-07-01,0.0,0.0,Bajo
20413,Santa María Huatulco,Oaxaca,2025-05-01,3.0,0.0,Bajo
20413,Santa María Huatulco,Oaxaca,2025-06-01,0.0,0.0,Bajo
20413,Santa María Huatulco,Oaxaca,2025-07-01,2.0,0.0,Bajo
20414,Santa María Huazolotitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20414,Santa María Huazolotitlán,Oaxaca,2025-06-01,1.0,0.0,Bajo
20414,Santa María Huazolotitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20415,Santa María Ipalapa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20415,Santa María Ipalapa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20415,Santa María Ipalapa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20416,Santa María Ixcatlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20416,Santa María Ixcatlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20416,Santa María Ixcatlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20417,Santa María Jacatepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20417,Santa María Jacatepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20417,Santa María Jacatepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20418,Santa María Jalapa del Marqués,Oaxaca,2025-05-01,0.0,0.0,Bajo
20418,Santa María Jalapa del Marqués,Oaxaca,2025-06-01,1.0,0.0,Bajo
20418,Santa María Jalapa del Marqués,Oaxaca,2025-07-01,0.0,0.0,Bajo
20419,Santa María Jaltianguis,Oaxaca,2025-05-01,0.0,0.0,Bajo
20419,Santa María Jaltianguis,Oaxaca,2025-06-01,0.0,0.0,Bajo
20419,Santa María Jaltianguis,Oaxaca,2025-07-01,0.0,0.0,Bajo
20420,Santa María Lachixío,Oaxaca,2025-05-01,1.0,0.0,Bajo
20420,Santa María Lachixío,Oaxaca,2025-06-01,0.0,0.0,Bajo
20420,Santa María Lachixío,Oaxaca,2025-07-01,0.0,0.0,Bajo
20421,Santa María Mixtequilla,Oaxaca,2025-05-01,1.0,0.0,Bajo
20421,Santa María Mixtequilla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20421,Santa María Mixtequilla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20422,Santa María Nativitas,Oaxaca,2025-05-01,0.0,0.0,Bajo
20422,Santa María Nativitas,Oaxaca,2025-06-01,0.0,0.0,Bajo
20422,Santa María Nativitas,Oaxaca,2025-07-01,0.0,0.0,Bajo
20423,Santa María Nduayaco,Oaxaca,2025-05-01,0.0,0.0,Bajo
20423,Santa María Nduayaco,Oaxaca,2025-06-01,0.0,0.0,Bajo
20423,Santa María Nduayaco,Oaxaca,2025-07-01,0.0,0.0,Bajo
20424,Santa María Ozolotepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20424,Santa María Ozolotepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20424,Santa María Ozolotepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20425,Santa María Pápalo,Oaxaca,2025-05-01,0.0,0.0,Bajo
20425,Santa María Pápalo,Oaxaca,2025-06-01,0.0,0.0,Bajo
20425,Santa María Pápalo,Oaxaca,2025-07-01,0.0,0.0,Bajo
20426,Santa María Peñoles,Oaxaca,2025-05-01,0.0,0.0,Bajo
20426,Santa María Peñoles,Oaxaca,2025-06-01,0.0,0.0,Bajo
20426,Santa María Peñoles,Oaxaca,2025-07-01,0.0,0.0,Bajo
20427,Santa María Petapa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20427,Santa María Petapa,Oaxaca,2025-06-01,1.0,0.0,Bajo
20427,Santa María Petapa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20428,Santa María Quiegolani,Oaxaca,2025-05-01,0.0,0.0,Bajo
20428,Santa María Quiegolani,Oaxaca,2025-06-01,0.0,0.0,Bajo
20428,Santa María Quiegolani,Oaxaca,2025-07-01,0.0,0.0,Bajo
20429,Santa María Sola,Oaxaca,2025-05-01,0.0,0.0,Bajo
20429,Santa María Sola,Oaxaca,2025-06-01,0.0,0.0,Bajo
20429,Santa María Sola,Oaxaca,2025-07-01,0.0,0.0,Bajo
20430,Santa María Tataltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20430,Santa María Tataltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20430,Santa María Tataltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20431,Santa María Tecomavaca,Oaxaca,2025-05-01,0.0,0.0,Bajo
20431,Santa María Tecomavaca,Oaxaca,2025-06-01,0.0,0.0,Bajo
20431,Santa María Tecomavaca,Oaxaca,2025-07-01,0.0,0.0,Bajo
20432,Santa María Temaxcalapa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20432,Santa María Temaxcalapa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20432,Santa María Temaxcalapa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20433,Santa María Temaxcaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20433,Santa María Temaxcaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20433,Santa María Temaxcaltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20434,Santa María Teopoxco,Oaxaca,2025-05-01,0.0,0.0,Bajo
20434,Santa María Teopoxco,Oaxaca,2025-06-01,0.0,0.0,Bajo
20434,Santa María Teopoxco,Oaxaca,2025-07-01,0.0,0.0,Bajo
20435,Santa María Tepantlali,Oaxaca,2025-05-01,0.0,0.0,Bajo
20435,Santa María Tepantlali,Oaxaca,2025-06-01,0.0,0.0,Bajo
20435,Santa María Tepantlali,Oaxaca,2025-07-01,0.0,0.0,Bajo
20436,Santa María Texcatitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20436,Santa María Texcatitlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20436,Santa María Texcatitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20437,Santa María Tlahuitoltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20437,Santa María Tlahuitoltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20437,Santa María Tlahuitoltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20438,Santa María Tlalixtac,Oaxaca,2025-05-01,0.0,0.0,Bajo
20438,Santa María Tlalixtac,Oaxaca,2025-06-01,0.0,0.0,Bajo
20438,Santa María Tlalixtac,Oaxaca,2025-07-01,0.0,0.0,Bajo
20439,Santa María Tonameca,Oaxaca,2025-05-01,5.0,0.0,Bajo
20439,Santa María Tonameca,Oaxaca,2025-06-01,2.0,0.0,Bajo
20439,Santa María Tonameca,Oaxaca,2025-07-01,0.0,0.0,Bajo
20440,Santa María Totolapilla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20440,Santa María Totolapilla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20440,Santa María Totolapilla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20441,Santa María Xadani,Oaxaca,2025-05-01,0.0,0.0,Bajo
20441,Santa María Xadani,Oaxaca,2025-06-01,0.0,0.0,Bajo
20441,Santa María Xadani,Oaxaca,2025-07-01,0.0,0.0,Bajo
20442,Santa María Yalina,Oaxaca,2025-05-01,0.0,0.0,Bajo
20442,Santa María Yalina,Oaxaca,2025-06-01,0.0,0.0,Bajo
20442,Santa María Yalina,Oaxaca,2025-07-01,0.0,0.0,Bajo
20443,Santa María Yavesía,Oaxaca,2025-05-01,0.0,0.0,Bajo
20443,Santa María Yavesía,Oaxaca,2025-06-01,0.0,0.0,Bajo
20443,Santa María Yavesía,Oaxaca,2025-07-01,0.0,0.0,Bajo
20444,Santa María Yolotepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20444,Santa María Yolotepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20444,Santa María Yolotepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20445,Santa María Yosoyúa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20445,Santa María Yosoyúa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20445,Santa María Yosoyúa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20446,Santa María Yucuhiti,Oaxaca,2025-05-01,0.0,0.0,Bajo
20446,Santa María Yucuhiti,Oaxaca,2025-06-01,0.0,0.0,Bajo
20446,Santa María Yucuhiti,Oaxaca,2025-07-01,0.0,0.0,Bajo
20447,Santa María Zacatepec,Oaxaca,2025-05-01,1.0,0.0,Bajo
20447,Santa María Zacatepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20447,Santa María Zacatepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20448,Santa María Zaniza,Oaxaca,2025-05-01,0.0,0.0,Bajo
20448,Santa María Zaniza,Oaxaca,2025-06-01,0.0,0.0,Bajo
20448,Santa María Zaniza,Oaxaca,2025-07-01,0.0,0.0,Bajo
20449,Santa María Zoquitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20449,Santa María Zoquitlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20449,Santa María Zoquitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20450,Santiago Amoltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20450,Santiago Amoltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20450,Santiago Amoltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20451,Santiago Apoala,Oaxaca,2025-05-01,0.0,0.0,Bajo
20451,Santiago Apoala,Oaxaca,2025-06-01,0.0,0.0,Bajo
20451,Santiago Apoala,Oaxaca,2025-07-01,0.0,0.0,Bajo
20452,Santiago Apóstol,Oaxaca,2025-05-01,1.0,0.0,Bajo
20452,Santiago Apóstol,Oaxaca,2025-06-01,0.0,0.0,Bajo
20452,Santiago Apóstol,Oaxaca,2025-07-01,0.0,0.0,Bajo
20453,Santiago Astata,Oaxaca,2025-05-01,1.0,0.0,Bajo
20453,Santiago Astata,Oaxaca,2025-06-01,0.0,0.0,Bajo
20453,Santiago Astata,Oaxaca,2025-07-01,0.0,0.0,Bajo
20454,Santiago Atitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20454,Santiago Atitlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20454,Santiago Atitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20455,Santiago Ayuquililla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20455,Santiago Ayuquililla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20455,Santiago Ayuquililla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20456,Santiago Cacaloxtepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20456,Santiago Cacaloxtepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20456,Santiago Cacaloxtepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20457,Santiago Camotlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20457,Santiago Camotlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20457,Santiago Camotlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20458,Santiago Comaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20458,Santiago Comaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20458,Santiago Comaltepec,Oaxaca,2025-07-01,1.0,0.0,Bajo
20459,Santiago Chazumba,Oaxaca,2025-05-01,0.0,0.0,Bajo
20459,Santiago Chazumba,Oaxaca,2025-06-01,0.0,0.0,Bajo
20459,Santiago Chazumba,Oaxaca,2025-07-01,0.0,0.0,Bajo
20460,Santiago Choápam,Oaxaca,2025-05-01,0.0,0.0,Bajo
20460,Santiago Choápam,Oaxaca,2025-06-01,0.0,0.0,Bajo
20460,Santiago Choápam,Oaxaca,2025-07-01,0.0,0.0,Bajo
20461,Santiago del Río,Oaxaca,2025-05-01,0.0,0.0,Bajo
20461,Santiago del Río,Oaxaca,2025-06-01,0.0,0.0,Bajo
20461,Santiago del Río,Oaxaca,2025-07-01,0.0,0.0,Bajo
20462,Santiago Huajolotitlán,Oaxaca,2025-05-01,1.0,0.0,Bajo
20462,Santiago Huajolotitlán,Oaxaca,2025-06-01,2.0,0.0,Bajo
20462,Santiago Huajolotitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20463,Santiago Huauclilla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20463,Santiago Huauclilla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20463,Santiago Huauclilla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20464,Santiago Ihuitlán Plumas,Oaxaca,2025-05-01,0.0,0.0,Bajo
20464,Santiago Ihuitlán Plumas,Oaxaca,2025-06-01,0.0,0.0,Bajo
20464,Santiago Ihuitlán Plumas,Oaxaca,2025-07-01,0.0,0.0,Bajo
20465,Santiago Ixcuintepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20465,Santiago Ixcuintepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20465,Santiago Ixcuintepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20466,Santiago Ixtayutla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20466,Santiago Ixtayutla,Oaxaca,2025-06-01,1.0,0.0,Bajo
20466,Santiago Ixtayutla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20467,Santiago Jamiltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20467,Santiago Jamiltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20467,Santiago Jamiltepec,Oaxaca,2025-07-01,1.0,0.0,Bajo
20468,Santiago Jocotepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20468,Santiago Jocotepec,Oaxaca,2025-06-01,1.0,0.0,Bajo
20468,Santiago Jocotepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20469,Santiago Juxtlahuaca,Oaxaca,2025-05-01,2.0,0.0,Bajo
20469,Santiago Juxtlahuaca,Oaxaca,2025-06-01,1.0,0.0,Bajo
20469,Santiago Juxtlahuaca,Oaxaca,2025-07-01,0.0,0.0,Bajo
20470,Santiago Lachiguiri,Oaxaca,2025-05-01,0.0,0.0,Bajo
20470,Santiago Lachiguiri,Oaxaca,2025-06-01,0.0,0.0,Bajo
20470,Santiago Lachiguiri,Oaxaca,2025-07-01,0.0,0.0,Bajo
20471,Santiago Lalopa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20471,Santiago Lalopa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20471,Santiago Lalopa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20472,Santiago Laollaga,Oaxaca,2025-05-01,0.0,0.0,Bajo
20472,Santiago Laollaga,Oaxaca,2025-06-01,0.0,0.0,Bajo
20472,Santiago Laollaga,Oaxaca,2025-07-01,0.0,0.0,Bajo
20473,Santiago Laxopa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20473,Santiago Laxopa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20473,Santiago Laxopa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20474,Santiago Llano Grande,Oaxaca,2025-05-01,0.0,0.0,Bajo
20474,Santiago Llano Grande,Oaxaca,2025-06-01,0.0,0.0,Bajo
20474,Santiago Llano Grande,Oaxaca,2025-07-01,0.0,0.0,Bajo
20475,Santiago Matatlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20475,Santiago Matatlán,Oaxaca,2025-06-01,1.0,0.0,Bajo
20475,Santiago Matatlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20476,Santiago Miltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20476,Santiago Miltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20476,Santiago Miltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20477,Santiago Minas,Oaxaca,2025-05-01,0.0,0.0,Bajo
20477,Santiago Minas,Oaxaca,2025-06-01,0.0,0.0,Bajo
20477,Santiago Minas,Oaxaca,2025-07-01,0.0,0.0,Bajo
20478,Santiago Nacaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20478,Santiago Nacaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20478,Santiago Nacaltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20479,Santiago Nejapilla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20479,Santiago Nejapilla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20479,Santiago Nejapilla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20480,Santiago Nundiche,Oaxaca,2025-05-01,0.0,0.0,Bajo
20480,Santiago Nundiche,Oaxaca,2025-06-01,0.0,0.0,Bajo
20480,Santiago Nundiche,Oaxaca,2025-07-01,0.0,0.0,Bajo
20481,Santiago Nuyoó,Oaxaca,2025-05-01,0.0,0.0,Bajo
20481,Santiago Nuyoó,Oaxaca,2025-06-01,0.0,0.0,Bajo
20481,Santiago Nuyoó,Oaxaca,2025-07-01,0.0,0.0,Bajo
20482,Santiago Pinotepa Nacional,Oaxaca,2025-05-01,1.0,0.0,Bajo
20482,Santiago Pinotepa Nacional,Oaxaca,2025-06-01,5.0,0.0,Bajo
20482,Santiago Pinotepa Nacional,Oaxaca,2025-07-01,5.0,0.0,Bajo
20483,Santiago Suchilquitongo,Oaxaca,2025-05-01,0.0,0.0,Bajo
20483,Santiago Suchilquitongo,Oaxaca,2025-06-01,1.0,0.0,Bajo
20483,Santiago Suchilquitongo,Oaxaca,2025-07-01,1.0,0.0,Bajo
20484,Santiago Tamazola,Oaxaca,2025-05-01,0.0,0.0,Bajo
20484,Santiago Tamazola,Oaxaca,2025-06-01,0.0,0.0,Bajo
20484,Santiago Tamazola,Oaxaca,2025-07-01,0.0,0.0,Bajo
20485,Santiago Tapextla,Oaxaca,2025-05-01,0.0,0.0,Bajo
20485,Santiago Tapextla,Oaxaca,2025-06-01,0.0,0.0,Bajo
20485,Santiago Tapextla,Oaxaca,2025-07-01,0.0,0.0,Bajo
20486,Villa Tejúpam de la Unión,Oaxaca,2025-05-01,1.0,0.0,Bajo
20486,Villa Tejúpam de la Unión,Oaxaca,2025-06-01,1.0,0.0,Bajo
20486,Villa Tejúpam de la Unión,Oaxaca,2025-07-01,0.0,0.0,Bajo
20487,Santiago Tenango,Oaxaca,2025-05-01,0.0,0.0,Bajo
20487,Santiago Tenango,Oaxaca,2025-06-01,0.0,0.0,Bajo
20487,Santiago Tenango,Oaxaca,2025-07-01,0.0,0.0,Bajo
20488,Santiago Tepetlapa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20488,Santiago Tepetlapa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20488,Santiago Tepetlapa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20489,Santiago Tetepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20489,Santiago Tetepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20489,Santiago Tetepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20490,Santiago Texcalcingo,Oaxaca,2025-05-01,0.0,0.0,Bajo
20490,Santiago Texcalcingo,Oaxaca,2025-06-01,0.0,0.0,Bajo
20490,Santiago Texcalcingo,Oaxaca,2025-07-01,0.0,0.0,Bajo
20491,Santiago Textitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20491,Santiago Textitlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20491,Santiago Textitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20492,Santiago Tilantongo,Oaxaca,2025-05-01,0.0,0.0,Bajo
20492,Santiago Tilantongo,Oaxaca,2025-06-01,0.0,0.0,Bajo
20492,Santiago Tilantongo,Oaxaca,2025-07-01,0.0,0.0,Bajo
20493,Santiago Tillo,Oaxaca,2025-05-01,0.0,0.0,Bajo
20493,Santiago Tillo,Oaxaca,2025-06-01,0.0,0.0,Bajo
20493,Santiago Tillo,Oaxaca,2025-07-01,0.0,0.0,Bajo
20494,Santiago Tlazoyaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20494,Santiago Tlazoyaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20494,Santiago Tlazoyaltepec,Oaxaca,2025-07-01,1.0,0.0,Bajo
20495,Santiago Xanica,Oaxaca,2025-05-01,0.0,0.0,Bajo
20495,Santiago Xanica,Oaxaca,2025-06-01,0.0,0.0,Bajo
20495,Santiago Xanica,Oaxaca,2025-07-01,0.0,0.0,Bajo
20496,Santiago Xiacuí,Oaxaca,2025-05-01,1.0,0.0,Bajo
20496,Santiago Xiacuí,Oaxaca,2025-06-01,0.0,0.0,Bajo
20496,Santiago Xiacuí,Oaxaca,2025-07-01,0.0,0.0,Bajo
20497,Santiago Yaitepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20497,Santiago Yaitepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20497,Santiago Yaitepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20498,Santiago Yaveo,Oaxaca,2025-05-01,1.0,0.0,Bajo
20498,Santiago Yaveo,Oaxaca,2025-06-01,0.0,0.0,Bajo
20498,Santiago Yaveo,Oaxaca,2025-07-01,0.0,0.0,Bajo
20499,Santiago Yolomécatl,Oaxaca,2025-05-01,0.0,0.0,Bajo
20499,Santiago Yolomécatl,Oaxaca,2025-06-01,0.0,0.0,Bajo
20499,Santiago Yolomécatl,Oaxaca,2025-07-01,0.0,0.0,Bajo
20500,Santiago Yosondúa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20500,Santiago Yosondúa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20500,Santiago Yosondúa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20501,Santiago Yucuyachi,Oaxaca,2025-05-01,0.0,0.0,Bajo
20501,Santiago Yucuyachi,Oaxaca,2025-06-01,0.0,0.0,Bajo
20501,Santiago Yucuyachi,Oaxaca,2025-07-01,0.0,0.0,Bajo
20502,Santiago Zacatepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20502,Santiago Zacatepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20502,Santiago Zacatepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20503,Santiago Zoochila,Oaxaca,2025-05-01,0.0,0.0,Bajo
20503,Santiago Zoochila,Oaxaca,2025-06-01,0.0,0.0,Bajo
20503,Santiago Zoochila,Oaxaca,2025-07-01,0.0,0.0,Bajo
20504,Nuevo Zoquiápam,Oaxaca,2025-05-01,0.0,0.0,Bajo
20504,Nuevo Zoquiápam,Oaxaca,2025-06-01,0.0,0.0,Bajo
20504,Nuevo Zoquiápam,Oaxaca,2025-07-01,0.0,0.0,Bajo
20505,Santo Domingo Ingenio,Oaxaca,2025-05-01,0.0,0.0,Bajo
20505,Santo Domingo Ingenio,Oaxaca,2025-06-01,0.0,0.0,Bajo
20505,Santo Domingo Ingenio,Oaxaca,2025-07-01,0.0,0.0,Bajo
20506,Santo Domingo Albarradas,Oaxaca,2025-05-01,0.0,0.0,Bajo
20506,Santo Domingo Albarradas,Oaxaca,2025-06-01,0.0,0.0,Bajo
20506,Santo Domingo Albarradas,Oaxaca,2025-07-01,0.0,0.0,Bajo
20507,Santo Domingo Armenta,Oaxaca,2025-05-01,1.0,0.0,Bajo
20507,Santo Domingo Armenta,Oaxaca,2025-06-01,0.0,0.0,Bajo
20507,Santo Domingo Armenta,Oaxaca,2025-07-01,0.0,0.0,Bajo
20508,Santo Domingo Chihuitán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20508,Santo Domingo Chihuitán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20508,Santo Domingo Chihuitán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20509,Santo Domingo de Morelos,Oaxaca,2025-05-01,0.0,0.0,Bajo
20509,Santo Domingo de Morelos,Oaxaca,2025-06-01,0.0,0.0,Bajo
20509,Santo Domingo de Morelos,Oaxaca,2025-07-01,0.0,0.0,Bajo
20510,Santo Domingo Ixcatlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20510,Santo Domingo Ixcatlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20510,Santo Domingo Ixcatlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20511,Santo Domingo Nuxaá,Oaxaca,2025-05-01,0.0,0.0,Bajo
20511,Santo Domingo Nuxaá,Oaxaca,2025-06-01,0.0,0.0,Bajo
20511,Santo Domingo Nuxaá,Oaxaca,2025-07-01,0.0,0.0,Bajo
20512,Santo Domingo Ozolotepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20512,Santo Domingo Ozolotepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20512,Santo Domingo Ozolotepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20513,Santo Domingo Petapa,Oaxaca,2025-05-01,0.0,0.0,Bajo
20513,Santo Domingo Petapa,Oaxaca,2025-06-01,0.0,0.0,Bajo
20513,Santo Domingo Petapa,Oaxaca,2025-07-01,0.0,0.0,Bajo
20514,Santo Domingo Roayaga,Oaxaca,2025-05-01,0.0,0.0,Bajo
20514,Santo Domingo Roayaga,Oaxaca,2025-06-01,0.0,0.0,Bajo
20514,Santo Domingo Roayaga,Oaxaca,2025-07-01,0.0,0.0,Bajo
20515,Santo Domingo Tehuantepec,Oaxaca,2025-05-01,14.0,0.0,Bajo
20515,Santo Domingo Tehuantepec,Oaxaca,2025-06-01,11.0,0.0,Bajo
20515,Santo Domingo Tehuantepec,Oaxaca,2025-07-01,18.0,0.0,Bajo
20516,Santo Domingo Teojomulco,Oaxaca,2025-05-01,0.0,0.0,Bajo
20516,Santo Domingo Teojomulco,Oaxaca,2025-06-01,0.0,0.0,Bajo
20516,Santo Domingo Teojomulco,Oaxaca,2025-07-01,0.0,0.0,Bajo
20517,Santo Domingo Tepuxtepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20517,Santo Domingo Tepuxtepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20517,Santo Domingo Tepuxtepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20518,Santo Domingo Tlatayápam,Oaxaca,2025-05-01,0.0,0.0,Bajo
20518,Santo Domingo Tlatayápam,Oaxaca,2025-06-01,0.0,0.0,Bajo
20518,Santo Domingo Tlatayápam,Oaxaca,2025-07-01,0.0,0.0,Bajo
20519,Santo Domingo Tomaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20519,Santo Domingo Tomaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20519,Santo Domingo Tomaltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20520,Santo Domingo Tonalá,Oaxaca,2025-05-01,0.0,0.0,Bajo
20520,Santo Domingo Tonalá,Oaxaca,2025-06-01,0.0,0.0,Bajo
20520,Santo Domingo Tonalá,Oaxaca,2025-07-01,0.0,0.0,Bajo
20521,Santo Domingo Tonaltepec,Oaxaca,2025-05-01,0.0,0.0,Bajo
20521,Santo Domingo Tonaltepec,Oaxaca,2025-06-01,0.0,0.0,Bajo
20521,Santo Domingo Tonaltepec,Oaxaca,2025-07-01,0.0,0.0,Bajo
20522,Santo Domingo Xagacía,Oaxaca,2025-05-01,0.0,0.0,Bajo
20522,Santo Domingo Xagacía,Oaxaca,2025-06-01,0.0,0.0,Bajo
20522,Santo Domingo Xagacía,Oaxaca,2025-07-01,0.0,0.0,Bajo
20523,Santo Domingo Yanhuitlán,Oaxaca,2025-05-01,0.0,0.0,Bajo
20523,Santo Domingo Yanhuitlán,Oaxaca,2025-06-01,0.0,0.0,Bajo
20523,Santo Domingo Yanhuitlán,Oaxaca,2025-07-01,0.0,0.0,Bajo
20524,Santo Domingo Yodohino,Oaxaca,2025-05-01,0.0,0.0,Bajo
